Unnamed: 0,website,hop,ip,country,lat,lgn
4090,norskkalender.no,2,195.0.224.1,NO,59.2442,10.3966
4091,norskkalender.no,3,195.0.242.133,NO,59.95,10.75
4092,norskkalender.no,4,195.0.244.48,NO,59.95,10.75
4093,norskkalender.no,5,185.1.55.40,NO,59.905,10.7487
4094,norskkalender.no,6,31.169.48.70,NO,59.95,10.75
4095,norskkalender.no,7,176.111.200.67,NO,59.9127,10.7461
4096,hvl.no,2,195.0.224.1,NO,59.2442,10.3966
4097,hvl.no,3,195.0.242.133,NO,59.95,10.75
4098,hvl.no,4,195.0.244.48,NO,59.95,10.75
4099,hvl.no,5,185.1.55.1,NO,59.905,10.7487
4100,hvl.no,6,128.39.255.111,NO,59.4876,10.3176
4101,hvl.no,7,128.39.254.139,NO,59.4876,10.3176
4102,hvl.no,8,158.37.160.130,NO,60.3867,5.297999999999999
4103,hvl.no,9,158.37.32.44,NO,59.95,10.75
4104,if.no,2,195.0.224.1,NO,59.2442,10.3966
4105,if.no,3,195.0.242.137,NO,59.95,10.75
4106,if.no,4,195.0.240.151,NO,59.95,10.75
4107,if.no,8,141.208.192.70,FI,60.1708,24.9375
4108,sbanken.no,2,195.0.224.1,NO,59.2442,10.3966
4109,sbanken.no,3,195.0.242.133,NO,59.95,10.75
4110,sbanken.no,4,195.0.244.48,NO,59.95,10.75
4111,sbanken.no,5,185.1.55.68,NO,59.905,10.7487
4112,sbanken.no,6,109.68.93.122,NO,59.95,10.75
4113,sbanken.no,7,79.171.80.156,NO,59.905,10.7487
4114,estatenyheter.no,2,195.0.224.1,NO,59.2442,10.3966
4115,estatenyheter.no,3,195.0.242.133,NO,59.95,10.75
4116,estatenyheter.no,4,195.0.244.48,NO,59.95,10.75
4117,estatenyheter.no,5,185.1.55.66,NO,59.905,10.7487
4118,estatenyheter.no,6,213.167.114.218,NO,59.95,10.75
4119,estatenyheter.no,7,81.166.123.92,NO,59.4163,5.4045
4120,estatenyheter.no,8,81.166.123.55,NO,59.4163,5.4045
4121,estatenyheter.no,9,81.167.46.203,NO,59.7439,10.2045
4122,estatenyheter.no,10,46.250.209.66,NO,62.7375,7.1591
4123,estatenyheter.no,11,46.250.210.124,NO,62.7375,7.1591
4124,domstol.no,2,195.0.224.1,NO,59.2442,10.3966
4125,domstol.no,3,195.0.242.133,NO,59.95,10.75
4126,domstol.no,4,195.0.244.48,NO,59.95,10.75
4127,domstol.no,5,185.1.55.27,NO,59.905,10.7487
4128,domstol.no,6,62.148.62.114,NO,59.9572,10.6079
4129,domstol.no,7,62.148.62.147,NO,59.9572,10.6079
4130,telefast.no,2,195.0.224.1,NO,59.2442,10.3966
4131,telefast.no,3,195.0.242.137,NO,59.95,10.75
4132,telefast.no,4,195.0.240.151,NO,59.95,10.75
4133,telefast.no,5,83.145.10.220,SE,59.3326,18.0649
4134,telefast.no,6,83.145.7.146,SE,59.3326,18.0649
4135,telefast.no,7,91.90.107.81,NO,59.95,10.75
4136,telefast.no,8,91.90.105.17,NO,59.95,10.75
4137,telefast.no,9,80.86.142.69,NO,59.2182,10.9064
4138,telefast.no,10,80.86.142.86,NO,59.2182,10.9064
4139,kompetansenorge.no,2,195.0.224.1,NO,59.2442,10.3966
4140,kompetansenorge.no,3,195.0.242.133,NO,59.95,10.75
4141,kompetansenorge.no,4,195.0.244.48,NO,59.95,10.75
4142,kompetansenorge.no,5,185.1.55.1,NO,59.905,10.7487
4143,kompetansenorge.no,6,128.39.255.111,NO,59.4876,10.3176
4144,kompetansenorge.no,7,128.39.230.61,NO,59.956,11.0492
4145,kreftforeningen.no,2,195.0.224.1,NO,59.2442,10.3966
4146,kreftforeningen.no,3,195.0.242.133,NO,59.95,10.75
4147,kreftforeningen.no,4,195.0.244.48,NO,59.95,10.75
4148,kreftforeningen.no,5,99.82.177.28,US,39.0481,-77.4728
4149,kreftforeningen.no,6,52.93.129.43,US,47.6339,-122.3476
4150,kreftforeningen.no,7,52.93.128.156,US,47.6339,-122.3476
4151,sport1.no,2,195.0.224.1,NO,59.2442,10.3966
4152,sport1.no,3,195.0.242.137,NO,59.95,10.75
4153,sport1.no,4,193.75.1.68,NO,59.95,10.75
4154,sport1.no,5,193.90.113.13,NO,59.95,10.75
4155,sport1.no,6,195.245.240.181,SE,59.3247,18.055999999999997
4156,sport1.no,7,104.44.225.161,US,37.751,-97.822
4157,sport1.no,8,104.44.5.7,US,37.751,-97.822
4158,sport1.no,9,104.44.4.214,US,37.751,-97.822
4159,sport1.no,10,104.44.5.47,US,37.751,-97.822
4160,sport1.no,11,104.44.10.65,NL,52.3556,4.9135
4161,altomfotball.no,2,195.0.224.1,NO,59.2442,10.3966
4162,altomfotball.no,3,195.0.242.133,NO,59.95,10.75
4163,altomfotball.no,4,195.0.241.203,NO,59.95,10.75
4164,altomfotball.no,5,85.252.121.70,NO,59.905,10.7487
4165,altomfotball.no,6,195.5.113.245,NO,59.95,10.75
4166,altomfotball.no,7,195.5.113.250,NO,59.95,10.75
4167,altomfotball.no,8,77.75.209.36,NO,60.393,5.3242
4168,nmlodge.no,2,195.0.224.1,NO,59.2442,10.3966
4169,nmlodge.no,3,195.0.242.137,NO,59.95,10.75
4170,nmlodge.no,4,195.0.240.151,NO,59.95,10.75
4171,nmlodge.no,5,62.140.27.81,RO,44.4333,26.1
4172,nmlodge.no,6,213.19.196.74,GB,51.4964,-0.1224
4173,nmlodge.no,7,198.20.100.238,NL,52.3824,4.8995
4174,nmlodge.no,8,109.199.118.79,BG,42.7,23.3333
4175,mittanbud.no,2,195.0.224.1,NO,59.2442,10.3966
4176,mittanbud.no,3,195.0.242.137,NO,59.95,10.75
4177,mittanbud.no,4,195.0.240.151,NO,59.95,10.75
4178,mittanbud.no,5,83.145.10.220,SE,59.3326,18.0649
4179,mittanbud.no,6,83.145.7.146,SE,59.3326,18.0649
4180,mittanbud.no,7,91.90.106.226,NO,59.95,10.75
4181,mittanbud.no,8,91.218.184.95,NO,59.95,10.75
4182,mittanbud.no,9,151.252.12.85,NO,59.905,10.7487
4183,disnorge.no,2,195.0.224.1,NO,59.2442,10.3966
4184,disnorge.no,3,195.0.242.133,NO,59.95,10.75
4185,disnorge.no,4,195.0.244.48,NO,59.95,10.75
4186,disnorge.no,5,185.1.55.68,NO,59.905,10.7487
4187,disnorge.no,6,109.68.93.105,NO,59.95,10.75
4188,disnorge.no,7,81.93.172.86,NO,59.9684,9.9911
4189,disnorge.no,8,89.250.114.194,NO,59.9167,10.6167
4190,maihaugen.no,2,195.0.224.1,NO,59.2442,10.3966
4191,maihaugen.no,3,195.0.242.133,NO,59.95,10.75
4192,maihaugen.no,4,195.0.244.48,NO,59.95,10.75
4193,maihaugen.no,5,193.90.157.14,NO,60.2194,5.4294
4194,maihaugen.no,6,195.159.88.5,NO,59.905,10.7487
4195,maihaugen.no,7,77.40.232.242,NO,59.9127,10.7461
4196,dinhelsehonefoss.no,2,195.0.224.1,NO,59.2442,10.3966
4197,dinhelsehonefoss.no,3,195.0.242.137,NO,59.95,10.75
4198,dinhelsehonefoss.no,4,195.0.240.151,NO,59.95,10.75
4199,dinhelsehonefoss.no,5,62.140.27.81,RO,44.4333,26.1
4200,dinhelsehonefoss.no,6,213.19.196.74,GB,51.4964,-0.1224
4201,dinhelsehonefoss.no,7,198.20.100.238,NL,52.3824,4.8995
4202,dinhelsehonefoss.no,8,146.66.88.53,BG,42.7,23.3333
4203,norid.no,2,195.0.224.1,NO,59.2442,10.3966
4204,norid.no,3,195.0.242.133,NO,59.95,10.75
4205,norid.no,4,195.0.244.48,NO,59.95,10.75
4206,norid.no,5,185.1.55.1,NO,59.905,10.7487
4207,norid.no,6,128.39.255.25,NO,59.4876,10.3176
4208,norid.no,7,128.39.103.46,NO,59.95,10.75
4209,norid.no,8,158.38.213.168,NO,59.9127,10.7461
4210,sn.no,2,195.0.224.1,NO,59.2442,10.3966
4211,sn.no,3,195.0.242.133,NO,59.95,10.75
4212,sn.no,4,195.0.244.48,NO,59.95,10.75
4213,sn.no,5,148.122.8.5,NO,59.95,10.75
4214,sn.no,6,146.172.105.17,NO,59.95,10.75
4215,sn.no,7,146.172.19.2,NO,59.95,10.75
4216,sn.no,8,194.248.43.18,NO,59.95,10.75
4217,chrono24.no,2,195.0.224.1,NO,59.2442,10.3966
4218,chrono24.no,3,195.0.242.133,NO,59.95,10.75
4219,chrono24.no,4,193.75.1.70,NO,59.95,10.75
4220,chrono24.no,5,193.90.113.13,NO,59.95,10.75
4221,chrono24.no,6,194.68.123.157,SE,56.5248,16.3788
4222,chrono24.no,7,87.245.232.181,GB,51.4964,-0.1224
4223,chrono24.no,8,87.245.236.141,GB,51.4964,-0.1224
4224,chrono24.no,9,128.65.211.134,DE,50.1137,8.7119
4225,fagforbundet.no,2,195.0.224.1,NO,59.2442,10.3966
4226,fagforbundet.no,3,195.0.242.133,NO,59.95,10.75
4227,fagforbundet.no,4,195.0.244.48,NO,59.95,10.75
4228,fagforbundet.no,5,185.1.55.27,NO,59.905,10.7487
4229,fagforbundet.no,6,62.148.62.114,NO,59.9572,10.6079
4230,fagforbundet.no,7,62.148.62.147,NO,59.9572,10.6079
4231,fagforbundet.no,8,146.192.215.141,NO,59.95,10.75
4232,fagbokforlaget.no,2,195.0.224.1,NO,59.2442,10.3966
4233,fagbokforlaget.no,3,195.0.242.137,NO,59.95,10.75
4234,fagbokforlaget.no,4,193.75.1.68,NO,59.95,10.75
4235,fagbokforlaget.no,5,193.90.113.13,NO,59.95,10.75
4236,fagbokforlaget.no,6,195.245.240.181,SE,59.3247,18.055999999999997
4237,fagbokforlaget.no,7,104.44.224.139,US,37.751,-97.822
4238,fagbokforlaget.no,8,104.44.5.7,US,37.751,-97.822
4239,fagbokforlaget.no,9,104.44.4.214,US,37.751,-97.822
4240,fagbokforlaget.no,10,104.44.5.47,US,37.751,-97.822
4241,fagbokforlaget.no,11,104.44.10.67,NL,52.3556,4.9135
4242,bergenbibliotek.no,2,195.0.224.1,NO,59.2442,10.3966
4243,bergenbibliotek.no,3,195.0.242.133,NO,59.95,10.75
4244,bergenbibliotek.no,4,193.75.1.70,NO,59.95,10.75
4245,bergenbibliotek.no,5,193.90.113.13,NO,59.95,10.75
4246,bergenbibliotek.no,6,193.75.10.10,NO,59.95,10.75
4247,bergenbibliotek.no,7,108.170.253.161,US,37.751,-97.822
4248,bergenbibliotek.no,8,216.239.58.147,US,37.751,-97.822
4249,bergenbibliotek.no,9,35.186.215.251,US,37.4056,-122.0775
4250,sukker.no,2,195.0.224.1,NO,59.2442,10.3966
4251,sukker.no,3,195.0.242.133,NO,59.95,10.75
4252,sukker.no,4,195.0.244.48,NO,59.95,10.75
4253,sukker.no,5,185.1.55.81,NO,59.905,10.7487
4254,sukker.no,6,87.238.63.59,NO,59.905,10.7487
4255,sukker.no,7,87.238.63.69,NO,59.905,10.7487
4256,sukker.no,8,87.238.37.171,NO,59.905,10.7487
4257,senioruniversitetet.no,2,195.0.224.1,NO,59.2442,10.3966
4258,senioruniversitetet.no,3,195.0.242.137,NO,59.95,10.75
4259,senioruniversitetet.no,4,195.0.240.151,NO,59.95,10.75
4260,senioruniversitetet.no,11,178.62.26.43,GB,51.5353,-0.6658
4261,midtsiden.no,2,195.0.224.1,NO,59.2442,10.3966
4262,midtsiden.no,3,195.0.242.137,NO,59.95,10.75
4263,midtsiden.no,4,195.0.240.151,NO,59.95,10.75
4264,midtsiden.no,9,213.239.224.26,DE,51.2993,9.491
4265,midtsiden.no,10,213.239.224.138,DE,51.2993,9.491
4266,midtsiden.no,11,95.216.0.122,FI,60.1708,24.9375
4267,hellriders.no,2,195.0.224.1,NO,59.2442,10.3966
4268,hellriders.no,3,195.0.242.133,NO,59.95,10.75
4269,hellriders.no,4,195.0.244.48,NO,59.95,10.75
4270,hellriders.no,5,185.1.55.66,NO,59.905,10.7487
4271,hellriders.no,6,213.167.114.218,NO,59.95,10.75
4272,hellriders.no,7,81.166.123.243,NO,59.4163,5.4045
4273,hellriders.no,8,81.166.123.169,NO,59.4163,5.4045
4274,hellriders.no,9,89.151.245.57,NO,63.5833,11.0
4275,hellriders.no,10,178.164.28.146,NO,64.7422,12.845
4276,hellriders.no,11,178.164.11.112,NO,63.9863,11.1138
4277,nif.no,2,195.0.224.1,NO,59.2442,10.3966
4278,nif.no,3,195.0.242.137,NO,59.95,10.75
4279,nif.no,4,195.0.240.151,NO,59.95,10.75
4280,nif.no,5,83.145.10.220,SE,59.3326,18.0649
4281,nif.no,6,213.80.87.25,SE,59.3247,18.055999999999997
4282,nif.no,7,62.109.45.38,SE,57.6866,12.2117
4283,nif.no,8,82.96.1.198,SE,59.3247,18.055999999999997
4284,hkuf.no,2,195.0.224.1,NO,59.2442,10.3966
4285,hkuf.no,3,195.0.242.133,NO,59.95,10.75
4286,hkuf.no,4,195.0.244.48,NO,59.95,10.75
4287,hkuf.no,5,185.1.55.40,NO,59.905,10.7487
4288,hkuf.no,6,31.169.49.197,NO,59.95,10.75
4289,hkuf.no,7,31.169.48.187,NO,59.95,10.75
4290,hkuf.no,8,91.247.228.3,NO,59.95,10.75
4291,tek.no,2,195.0.224.1,NO,59.2442,10.3966
4292,tek.no,3,195.0.242.133,NO,59.95,10.75
4293,tek.no,4,195.0.244.48,NO,59.95,10.75
4294,tek.no,5,185.1.55.81,NO,59.905,10.7487
4295,tek.no,6,87.238.63.43,NO,59.905,10.7487
4296,tek.no,7,87.238.62.79,NO,59.905,10.7487
4297,tek.no,8,87.238.33.0,NO,59.905,10.7487
4298,tek.no,9,87.238.33.0,NO,59.905,10.7487
4299,tek.no,10,87.238.60.135,NO,59.905,10.7487
4300,apollo.no,2,195.0.224.1,NO,59.2442,10.3966
4301,apollo.no,3,195.0.242.137,NO,59.95,10.75
4302,apollo.no,4,195.0.240.151,NO,59.95,10.75
4303,apollo.no,9,104.20.1.229,US,37.751,-97.822
4304,alda.no,2,195.0.224.1,NO,59.2442,10.3966
4305,alda.no,3,195.0.242.133,NO,59.95,10.75
4306,alda.no,4,195.0.243.37,NO,59.95,10.75
4307,alda.no,5,195.0.242.209,NO,59.95,10.75
4308,alda.no,6,195.1.202.134,NO,59.9127,10.7461
4309,byas.no,2,195.0.224.1,NO,59.2442,10.3966
4310,byas.no,3,195.0.242.133,NO,59.95,10.75
4311,byas.no,4,195.0.243.193,NO,59.95,10.75
4312,byas.no,5,195.88.54.37,NO,59.95,10.75
4313,byggmakker.no,2,195.0.224.1,NO,59.2442,10.3966
4314,byggmakker.no,3,195.0.242.137,NO,59.95,10.75
4315,byggmakker.no,4,195.0.240.151,NO,59.95,10.75
4316,byggmakker.no,9,104.24.9.104,US,37.751,-97.822
4317,travellink.no,2,195.0.224.1,NO,59.2442,10.3966
4318,travellink.no,3,195.0.242.137,NO,59.95,10.75
4319,travellink.no,4,195.0.240.151,NO,59.95,10.75
4320,travellink.no,5,62.140.27.81,RO,44.4333,26.1
4321,travellink.no,6,4.69.206.102,US,37.751,-97.822
4322,travellink.no,7,46.33.84.177,FR,48.8582,2.3387
4323,travellink.no,8,141.136.107.177,FR,48.8582,2.3387
4324,travellink.no,9,77.67.94.142,IE,53.3472,-6.2439
4325,travellink.no,12,212.23.42.25,GB,51.4964,-0.1224
4326,travellink.no,13,212.23.42.46,GB,51.4964,-0.1224
4327,travellink.no,14,84.233.158.66,IT,41.9036,12.4734
4328,travellink.no,15,185.8.142.93,ES,40.4172,-3.6839999999999997
4329,dinepenger.no,2,195.0.224.1,NO,59.2442,10.3966
4330,dinepenger.no,3,195.0.242.133,NO,59.95,10.75
4331,dinepenger.no,4,195.0.243.193,NO,59.95,10.75
4332,dinepenger.no,5,195.88.54.114,NO,59.95,10.75
4333,freelancer.no,2,195.0.224.1,NO,59.2442,10.3966
4334,freelancer.no,3,195.0.242.133,NO,59.95,10.75
4335,freelancer.no,4,195.0.244.48,NO,59.95,10.75
4336,freelancer.no,5,62.140.27.85,RO,44.4333,26.1
4337,freelancer.no,6,4.79.22.74,US,37.751,-97.822
4338,freelancer.no,7,54.239.109.156,US,39.0481,-77.4728
4339,snd.no,2,195.0.224.1,NO,59.2442,10.3966
4340,snd.no,3,195.0.242.137,NO,59.95,10.75
4341,snd.no,4,195.0.240.151,NO,59.95,10.75
4342,snd.no,5,80.91.32.8,NO,59.9127,10.7461
4343,snd.no,6,152.90.236.145,NO,59.95,10.75
4344,moldefk.no,2,195.0.224.1,NO,59.2442,10.3966
4345,moldefk.no,3,195.0.242.137,NO,59.95,10.75
4346,moldefk.no,4,195.0.240.151,NO,59.95,10.75
4347,moldefk.no,9,104.31.86.54,US,37.751,-97.822
4348,nlb.no,2,195.0.224.1,NO,59.2442,10.3966
4349,nlb.no,3,195.0.242.133,NO,59.95,10.75
4350,nlb.no,4,195.0.244.48,NO,59.95,10.75
4351,nlb.no,5,185.1.55.66,NO,59.905,10.7487
4352,nlb.no,6,213.167.114.218,NO,59.95,10.75
4353,nlb.no,7,81.166.123.67,NO,59.4163,5.4045
4354,nlb.no,8,141.0.104.146,NO,59.5594,9.2585
4355,nlb.no,9,185.125.170.82,NO,59.95,10.75
4356,nlb.no,10,185.181.61.42,NO,59.95,10.75
4357,vl.no,2,195.0.224.1,NO,59.2442,10.3966
4358,vl.no,3,195.0.242.133,NO,59.95,10.75
4359,vl.no,4,195.0.244.48,NO,59.95,10.75
4360,vl.no,5,185.1.55.22,NO,59.905,10.7487
4361,vl.no,6,194.63.255.4,NO,59.95,10.75
4362,vl.no,7,194.63.248.52,NO,59.95,10.75
4363,kolonial.no,2,195.0.224.1,NO,59.2442,10.3966
4364,kolonial.no,3,195.0.242.133,NO,59.95,10.75
4365,kolonial.no,4,195.0.244.48,NO,59.95,10.75
4366,kolonial.no,5,185.1.55.40,NO,59.905,10.7487
4367,kolonial.no,6,31.169.49.197,NO,59.95,10.75
4368,kolonial.no,7,185.35.201.136,NO,59.9127,10.7461
4369,tnp.no,2,195.0.224.1,NO,59.2442,10.3966
4370,tnp.no,3,195.0.242.133,NO,59.95,10.75
4371,tnp.no,4,195.0.244.48,NO,59.95,10.75
4372,tnp.no,5,185.1.55.66,NO,59.905,10.7487
4373,tnp.no,6,213.167.114.218,NO,59.95,10.75
4374,tnp.no,7,81.166.123.92,NO,59.4163,5.4045
4375,tnp.no,8,81.166.123.55,NO,59.4163,5.4045
4376,tnp.no,9,81.167.46.203,NO,59.7439,10.2045
4377,tnp.no,10,46.250.209.66,NO,62.7375,7.1591
4378,tnp.no,11,213.162.240.30,NO,59.95,10.75
4379,bademiljo.no,2,195.0.224.1,NO,59.2442,10.3966
4380,bademiljo.no,3,195.0.242.137,NO,59.95,10.75
4381,bademiljo.no,4,193.75.1.68,NO,59.95,10.75
4382,bademiljo.no,5,193.90.113.13,NO,59.95,10.75
4383,bademiljo.no,6,195.245.240.181,SE,59.3247,18.055999999999997
4384,bademiljo.no,7,104.44.225.161,US,37.751,-97.822
4385,bademiljo.no,8,104.44.5.7,US,37.751,-97.822
4386,bademiljo.no,9,104.44.4.214,US,37.751,-97.822
4387,bademiljo.no,10,104.44.5.47,US,37.751,-97.822
4388,bademiljo.no,11,104.44.10.65,NL,52.3556,4.9135
4389,fosna-folket.no,2,195.0.224.1,NO,59.2442,10.3966
4390,fosna-folket.no,3,195.0.242.133,NO,59.95,10.75
4391,fosna-folket.no,4,195.0.243.37,NO,59.95,10.75
4392,fosna-folket.no,5,195.0.242.209,NO,59.95,10.75
4393,fosna-folket.no,6,195.1.202.134,NO,59.9127,10.7461
4394,fosna-folket.no,7,193.161.16.73,NO,59.95,10.75
4395,jbl.no,2,195.0.224.1,NO,59.2442,10.3966
4396,jbl.no,3,195.0.242.137,NO,59.95,10.75
4397,jbl.no,4,195.0.240.151,NO,59.95,10.75
4398,jbl.no,9,213.239.224.26,DE,51.2993,9.491
4399,jbl.no,10,213.239.224.170,DE,51.2993,9.491
4400,jbl.no,11,213.239.252.17,DE,51.2993,9.491
4401,jbl.no,12,213.239.252.38,DE,51.2993,9.491
4402,jbl.no,13,213.239.229.10,DE,51.2993,9.491
4403,jbl.no,14,148.251.64.174,DE,51.2993,9.491
4404,jersey.no,2,195.0.224.1,NO,59.2442,10.3966
4405,jersey.no,3,195.0.242.137,NO,59.95,10.75
4406,jersey.no,4,195.0.240.151,NO,59.95,10.75
4407,jersey.no,9,23.57.100.245,NL,52.3824,4.8995
4408,jersey.no,10,23.57.100.251,NL,52.3824,4.8995
4409,jersey.no,11,209.200.148.130,US,37.751,-97.822
4410,jersey.no,12,198.185.159.144,US,37.751,-97.822
4411,3iuka.no,2,195.0.224.1,NO,59.2442,10.3966
4412,3iuka.no,3,195.0.242.133,NO,59.95,10.75
4413,3iuka.no,4,193.75.1.70,NO,59.95,10.75
4414,3iuka.no,5,193.90.113.13,NO,59.95,10.75
4415,3iuka.no,6,195.245.240.181,SE,59.3247,18.055999999999997
4416,3iuka.no,7,104.44.224.139,US,37.751,-97.822
4417,3iuka.no,8,104.44.5.7,US,37.751,-97.822
4418,3iuka.no,9,104.44.5.32,US,37.751,-97.822
4419,3iuka.no,10,104.44.4.233,US,37.751,-97.822
4420,3iuka.no,11,104.44.5.38,US,37.751,-97.822
4421,3iuka.no,12,104.44.7.107,US,37.751,-97.822
4422,3iuka.no,13,104.44.11.59,US,37.751,-97.822
4423,gjengangeren.no,2,195.0.224.1,NO,59.2442,10.3966
4424,gjengangeren.no,3,195.0.242.133,NO,59.95,10.75
4425,gjengangeren.no,4,195.0.244.48,NO,59.95,10.75
4426,gjengangeren.no,5,185.1.55.81,NO,59.905,10.7487
4427,gjengangeren.no,6,87.238.63.59,NO,59.905,10.7487
4428,gjengangeren.no,7,87.238.38.2,NO,59.905,10.7487
4429,bjorklund.no,2,195.0.224.1,NO,59.2442,10.3966
4430,bjorklund.no,3,195.0.242.133,NO,59.95,10.75
4431,bjorklund.no,4,195.0.244.48,NO,59.95,10.75
4432,bjorklund.no,5,185.1.55.66,NO,59.905,10.7487
4433,bjorklund.no,6,213.167.114.218,NO,59.95,10.75
4434,bjorklund.no,7,81.166.123.92,NO,59.4163,5.4045
4435,bjorklund.no,8,213.167.114.3,NO,59.95,10.75
4436,bjorklund.no,9,81.166.114.187,NO,59.95,10.75
4437,bjorklund.no,10,185.20.104.25,NO,59.95,10.75
4438,austad.no,2,195.0.224.1,NO,59.2442,10.3966
4439,austad.no,3,195.0.242.133,NO,59.95,10.75
4440,austad.no,4,195.0.244.48,NO,59.95,10.75
4441,austad.no,5,185.1.55.59,NO,59.905,10.7487
4442,austad.no,6,193.28.236.254,NO,59.95,10.75
4443,austad.no,7,62.97.205.82,NO,60.3911,5.3247
4444,austad.no,8,62.97.251.205,NO,59.4138,5.268
4445,austad.no,9,31.24.135.197,NO,59.95,10.75
4446,morningstar.no,2,195.0.224.1,NO,59.2442,10.3966
4447,morningstar.no,3,195.0.242.133,NO,59.95,10.75
4448,morningstar.no,4,195.0.244.48,NO,59.95,10.75
4449,morningstar.no,5,62.140.27.85,RO,44.4333,26.1
4450,morningstar.no,6,4.69.163.30,US,37.751,-97.822
4451,morningstar.no,7,195.16.161.198,GB,51.4964,-0.1224
4452,morningstar.no,8,213.86.157.158,GB,51.4964,-0.1224
4453,morningstar.no,9,213.86.43.130,GB,51.4747,-0.1555
4454,cdon.no,2,195.0.224.1,NO,59.2442,10.3966
4455,cdon.no,3,195.0.242.137,NO,59.95,10.75
4456,cdon.no,4,195.0.240.151,NO,59.95,10.75
4457,cdon.no,9,81.228.88.124,SE,59.3247,18.055999999999997
4458,cdon.no,10,81.228.88.39,SE,59.3247,18.055999999999997
4459,cdon.no,11,81.228.86.223,SE,59.3247,18.055999999999997
4460,cdon.no,12,78.77.189.39,SE,59.3326,18.0649
4461,cdon.no,13,195.67.62.68,SE,56.6745,12.8568
4462,sysla.no,2,195.0.224.1,NO,59.2442,10.3966
4463,sysla.no,3,195.0.242.133,NO,59.95,10.75
4464,sysla.no,4,195.0.244.48,NO,59.95,10.75
4465,sysla.no,5,99.82.177.28,US,39.0481,-77.4728
4466,sysla.no,6,52.93.138.90,US,47.6339,-122.3476
4467,sysla.no,7,52.93.138.95,US,47.6339,-122.3476
4468,sysla.no,8,52.93.128.158,US,47.6339,-122.3476
4469,lyko.no,2,195.0.224.1,NO,59.2442,10.3966
4470,lyko.no,3,195.0.242.137,NO,59.95,10.75
4471,lyko.no,4,195.0.240.151,NO,59.95,10.75
4472,lyko.no,9,193.108.5.4,SE,59.36,18.0009
4473,lyko.no,10,193.108.5.7,SE,59.36,18.0009
4474,lyko.no,11,193.108.5.225,SE,59.36,18.0009
4475,lyko.no,12,213.180.87.205,SE,59.3326,18.0649
4476,solida.no,2,195.0.224.1,NO,59.2442,10.3966
4477,solida.no,3,195.0.242.133,NO,59.95,10.75
4478,solida.no,4,195.0.244.48,NO,59.95,10.75
4479,solida.no,5,62.140.27.85,RO,44.4333,26.1
4480,solida.no,6,46.33.84.177,FR,48.8582,2.3387
4481,solida.no,7,89.149.180.174,IE,53.3472,-6.2439
4482,solida.no,8,77.67.94.214,IE,53.3472,-6.2439
4483,solida.no,9,195.187.255.139,PL,52.25,21.0
4484,solida.no,10,194.181.16.85,PL,52.6418,20.9424
4485,aller.no,2,195.0.224.1,NO,59.2442,10.3966
4486,aller.no,3,195.0.242.133,NO,59.95,10.75
4487,aller.no,4,195.0.244.48,NO,59.95,10.75
4488,aller.no,5,99.82.177.28,US,39.0481,-77.4728
4489,aller.no,6,52.93.138.99,US,47.6339,-122.3476
4490,aller.no,7,52.93.129.43,US,47.6339,-122.3476
4491,aller.no,8,54.239.42.177,US,47.6339,-122.3476
4492,kbhq.no,2,195.0.224.1,NO,59.2442,10.3966
4493,kbhq.no,3,195.0.242.133,NO,59.95,10.75
4494,kbhq.no,4,195.0.244.48,NO,59.95,10.75
4495,kbhq.no,5,185.1.55.22,NO,59.905,10.7487
4496,kbhq.no,6,194.63.255.4,NO,59.95,10.75
4497,kbhq.no,7,194.63.248.52,NO,59.95,10.75
4498,telecomputing.no,2,195.0.224.1,NO,59.2442,10.3966
4499,telecomputing.no,3,195.0.242.133,NO,59.95,10.75
4500,telecomputing.no,4,195.0.244.48,NO,59.95,10.75
4501,telecomputing.no,5,185.1.55.16,NO,59.905,10.7487
4502,telecomputing.no,6,85.19.120.152,NO,59.95,10.75
4503,telecomputing.no,7,85.19.26.46,NO,59.95,10.75
4504,telecomputing.no,8,176.221.90.130,NO,59.905,10.7487
4505,gyldendal.no,2,195.0.224.1,NO,59.2442,10.3966
4506,gyldendal.no,3,195.0.242.133,NO,59.95,10.75
4507,gyldendal.no,4,195.0.242.39,NO,59.95,10.75
4508,gyldendal.no,5,195.18.217.53,NO,59.95,10.75
4509,gyldendal.no,6,91.184.152.137,NO,60.3911,5.3247
4510,gyldendal.no,7,91.184.152.139,NO,60.3911,5.3247
4511,gyldendal.no,8,88.151.161.11,NO,59.2225,10.3006
4512,gyldendal.no,9,88.151.167.196,NO,59.2225,10.3006
4513,pear.no,2,195.0.224.1,NO,59.2442,10.3966
4514,pear.no,3,195.0.242.133,NO,59.95,10.75
4515,pear.no,4,195.0.244.48,NO,59.95,10.75
4516,pear.no,5,185.1.55.66,NO,59.905,10.7487
4517,pear.no,6,213.167.114.218,NO,59.95,10.75
4518,pear.no,7,81.166.123.92,NO,59.4163,5.4045
4519,pear.no,8,81.166.123.55,NO,59.4163,5.4045
4520,pear.no,9,81.167.46.203,NO,59.7439,10.2045
4521,pear.no,10,46.250.209.66,NO,62.7375,7.1591
4522,pear.no,11,46.250.221.78,NO,59.95,10.75
4523,tidsskriftet.no,2,195.0.224.1,NO,59.2442,10.3966
4524,tidsskriftet.no,3,195.0.242.133,NO,59.95,10.75
